"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3695786";"";"None";"516.60";"2";"6.28";"BDBM147220";"Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCC(=O)c3ccccc3)cc12";"IC50";"'='";"244.0";"nM";"6.61";"";"284549";"UO_0000065";"12.80";"0.23";"0.33";"7.48";"0";"CHEMBL3706273";"Lanthascreen Competitive Binding Assay: The assay was performed according to manufacturer protocol. A mixture of nM GST-PPARG-LBD, 5 nM Tb-GST-antibody, 5 nM Fluormone Pan-PPAR Green, and serial dilutions of the experimental compound, beginning at 10 μM downwards, was added to wells of black 384-well low-volume plates (Greiner) to a total volume of 18 μL. All dilutions were made in TR-FRET assay buffer C. DMSO at 2% final concentration was used as a no-ligand control. Experiment was performed in triplicate, and incubated for 2 hours in the dark prior to assay read in Perkin Elmer ViewLux ultra HTS microplate reader. FRET signal was measured by excitation at 340 nm and emission at 520 nm for fluorescein and 490 nm for terbium. Fold change over DMSO was calculated using GraphPad Prism Software (La Jolla, Calif.) by calculating 520 nm/490 nm ratio. Graphs were plotted as fold change of FRET signal for compound treatment over DMSO-only control.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638687";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"244.0"
"CHEMBL3699375";"";"None";"494.59";"1";"7.74";"BDBM147392";"Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(F)c3F)cc12";"IC50";"'='";"9.0";"nM";"8.05";"";"284716";"UO_0000065";"16.27";"0.30";"0.31";"23.64";"0";"CHEMBL3706273";"Lanthascreen Competitive Binding Assay: The assay was performed according to manufacturer protocol. A mixture of nM GST-PPARG-LBD, 5 nM Tb-GST-antibody, 5 nM Fluormone Pan-PPAR Green, and serial dilutions of the experimental compound, beginning at 10 μM downwards, was added to wells of black 384-well low-volume plates (Greiner) to a total volume of 18 μL. All dilutions were made in TR-FRET assay buffer C. DMSO at 2% final concentration was used as a no-ligand control. Experiment was performed in triplicate, and incubated for 2 hours in the dark prior to assay read in Perkin Elmer ViewLux ultra HTS microplate reader. FRET signal was measured by excitation at 340 nm and emission at 520 nm for fluorescein and 490 nm for terbium. Fold change over DMSO was calculated using GraphPad Prism Software (La Jolla, Calif.) by calculating 520 nm/490 nm ratio. Graphs were plotted as fold change of FRET signal for compound treatment over DMSO-only control.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638687";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"9.0"
"CHEMBL3699377";"";"None";"561.05";"2";"9.14";"BDBM147394";"Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@H](C)c3cccc(C(F)(F)F)c3Cl)cc12";"IC50";"'='";"2.0";"nM";"8.70";"";"284718";"UO_0000065";"15.50";"0.30";"-0.44";"25.56";"0";"CHEMBL3706273";"Lanthascreen Competitive Binding Assay: The assay was performed according to manufacturer protocol. A mixture of nM GST-PPARG-LBD, 5 nM Tb-GST-antibody, 5 nM Fluormone Pan-PPAR Green, and serial dilutions of the experimental compound, beginning at 10 μM downwards, was added to wells of black 384-well low-volume plates (Greiner) to a total volume of 18 μL. All dilutions were made in TR-FRET assay buffer C. DMSO at 2% final concentration was used as a no-ligand control. Experiment was performed in triplicate, and incubated for 2 hours in the dark prior to assay read in Perkin Elmer ViewLux ultra HTS microplate reader. FRET signal was measured by excitation at 340 nm and emission at 520 nm for fluorescein and 490 nm for terbium. Fold change over DMSO was calculated using GraphPad Prism Software (La Jolla, Calif.) by calculating 520 nm/490 nm ratio. Graphs were plotted as fold change of FRET signal for compound treatment over DMSO-only control.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638687";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"2.0"
"CHEMBL4557705";"";"None";"552.55";"2";"7.08";"67";"CCC/C(=C\c1cc(OCc2ccc3nc(C(F)(F)F)cc(OC)c3c2)ccc1OCc1ccncc1)C(=O)O";"IC50";"'='";"4700.0";"nM";"5.33";"";"";"UO_0000065";"9.64";"0.18";"-1.75";"5.87";"0";"CHEMBL4368706";"Antagonist actvity in pFA-GAL4-DBD fused PPARgamma LBD (unknown origin) transfected in HEK293T cells assessed as inhibition of rosiglitazone-induced PPARgamma transactivation incubated for 24 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4364346";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";"";"4.7"
"CHEMBL4450373";"";"None";"714.56";"2";"6.97";"97";"CCC/C(=C\c1cc(OCc2ccc3nc(C(F)(F)F)cc(OC)c3c2)ccc1OCC1CC[N+](C)(C)CC1)C(=O)O.[I-]";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4368706";"Antagonist actvity in pFA-GAL4-DBD fused PPARgamma LBD (unknown origin) transfected in HEK293T cells assessed as inhibition of rosiglitazone-induced PPARgamma transactivation incubated for 24 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4364346";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";"";""
"CHEMBL981";"FENOFIBRIC ACID";"4.0";"318.76";"0";"3.81";"Fenofibric acid";"CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL828585";"Inhibition of human Peroxisome proliferator activated receptor gamma binding";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143558";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"50.0"
"CHEMBL77502";"LY-510929";"None";"463.56";"1";"5.80";"34, 43";"Cc1oc(-c2cccs2)nc1CCOc1ccc(C[C@](C)(Oc2ccccc2)C(=O)O)cc1";"IC50";"'='";"23.99";"nM";"7.62";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2038597";"Agonist activity at PPARgamma";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2034870";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";"";"";"";"7.62"
"CHEMBL202515";"";"None";"479.53";"1";"5.96";"48";"O=C(O)Cn1ccc2ccc(OCCCOc3ccc4cc(C(=O)c5ccccc5)ccc4c3)cc21";"IC50";"'='";"1581.25";"nM";"5.80";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2038597";"Agonist activity at PPARgamma";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2034870";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";"";"";"";"5.801"
"CHEMBL3594232";"";"None";"391.39";"0";"4.13";"BPN-14136";"Cc1cc(C(=O)O)nc(N2C[C@H]3C[C@@H](c4ccccc4C(F)(F)F)C[C@H]3C2)n1";"IC50";"'='";"3600.0";"nM";"5.44";"";"";"UO_0000065";"13.91";"0.27";"1.31";"8.21";"0";"CHEMBL5033190";"Agonist activity at PPARgamma (unknown origin) assessed as inhibition by agonist-induced corepressor NCoR release assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5032506";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"AGONIST";"";"3.6"
"CHEMBL3348830";"";"None";"547.61";"2";"7.07";"7; SR1664";"Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc([N+](=O)[O-])cc3)cc12";"IC50";"'='";"154.0";"nM";"6.81";"";"";"UO_0000065";"12.44";"0.23";"-0.26";"5.95";"0";"CHEMBL5050709";"Binding affinity to PPARgamma (unknown origin) by lanthascreen TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5046321";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"None";"";"INHIBITOR";"";"154.0"
"CHEMBL3678146";"";"None";"507.68";"2";"6.44";"BDBM161194";"Cc1c(C)n(Cc2cccc(C(C)(C)C(N)=O)c2)c2ccc(C(=O)N[C@@H](C)c3cccc(C4CC4)c3)cc12";"IC50";"'='";"233.0";"nM";"6.63";"";"304471";"UO_0000065";"13.06";"0.24";"0.19";"8.60";"0";"CHEMBL3706350";"Lanthascreen Competitive Binding Assay: The assay was performed according to manufacturer protocol. A mixture of 5 nM GST-PPARG-LBD, 5 nM Tb-GST-antibody, 5 nM Fluormone Pan- PPAR Green, and serial dilutions of the experimental compound, beginning at 10 μΜ downwards, was added to wells of black 384-well low- volume plates (Greiner) to a total volume of 18 xL. All dilutions were made in TR-FRET assay buffer C. DMSO at 2% final concentration was used as a no-ligand control. Experiment was performed in triplicate, and incubated for 2 hours in the dark prior to assay read in Perkin Elmer ViewLux ultra HTS microplate reader. FRET signal was measured by excitation at 340 nm and emission at 520 nm for fluorescein and 490 nm for terbium.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638934";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"233.0"
"CHEMBL3678117";"";"None";"526.68";"2";"6.95";"BDBM161137";"Cc1c(C)n(Cc2cccc(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(C)(C)C)cc3)cc12";"IC50";"'='";"358.0";"nM";"6.45";"";"304469";"UO_0000065";"12.24";"0.23";"-0.50";"8.00";"0";"CHEMBL3706350";"Lanthascreen Competitive Binding Assay: The assay was performed according to manufacturer protocol. A mixture of 5 nM GST-PPARG-LBD, 5 nM Tb-GST-antibody, 5 nM Fluormone Pan- PPAR Green, and serial dilutions of the experimental compound, beginning at 10 μΜ downwards, was added to wells of black 384-well low- volume plates (Greiner) to a total volume of 18 xL. All dilutions were made in TR-FRET assay buffer C. DMSO at 2% final concentration was used as a no-ligand control. Experiment was performed in triplicate, and incubated for 2 hours in the dark prior to assay read in Perkin Elmer ViewLux ultra HTS microplate reader. FRET signal was measured by excitation at 340 nm and emission at 520 nm for fluorescein and 490 nm for terbium.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638934";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"358.0"
"CHEMBL200495";"";"None";"476.45";"1";"5.69";"115";"CCCc1c(OCCCOc2ccc3c(ccn3CC(=O)O)c2)ccc2c(C(F)(F)F)noc12";"IC50";"'='";"152.05";"nM";"6.82";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2038597";"Agonist activity at PPARgamma";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2034870";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";"";"";"";"6.818"
"CHEMBL4454999";"";"None";"329.79";"0";"4.20";"10f";"Cc1cc(C(=O)O)c2c(C(C)C)nn(-c3ccc(Cl)cc3)c2n1";"IC50";"'='";"4480.0";"nM";"5.35";"";"";"UO_0000065";"16.22";"0.32";"1.15";"7.86";"0";"CHEMBL4387443";"Displacement of fluormone pan-PPAR green from GST-tagged human PPARgamma ligand binding domain after 3 hrs by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4385646";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";"";"4.48"
"CHEMBL46403";"STEARIC ACID";"-1.0";"284.48";"1";"6.33";"5";"CCCCCCCCCCCCCCCCCC(=O)O";"IC50";"'='";"30000.0";"nM";"4.52";"";"";"UO_0000065";"15.90";"0.31";"-1.81";"12.13";"0";"CHEMBL3069174";"Displacement of [3H]BRL49653 from Homo sapiens (human) PPARgamma receptor by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046720";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";"";"";"30.0"
"CHEMBL3397721";"";"None";"633.59";"2";"9.10";"1; MTTB, T-10017";"CCCC/C(=C\c1cc(OCc2ccc3nc(C(F)(F)F)cc(OC)c3c2)ccc1OCc1ccc(C(F)(F)F)cc1)C(=O)O";"IC50";"'='";"4300.0";"nM";"5.37";"";"";"UO_0000065";"8.47";"0.16";"-3.73";"6.89";"0";"CHEMBL4368706";"Antagonist actvity in pFA-GAL4-DBD fused PPARgamma LBD (unknown origin) transfected in HEK293T cells assessed as inhibition of rosiglitazone-induced PPARgamma transactivation incubated for 24 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4364346";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";"";"4.3"
"CHEMBL4460559";"";"None";"631.59";"2";"8.68";"63";"CCCC/C(=C\c1cc(OCc2ccc3nc(C(F)(F)F)cc(OC)c3c2)ccc1OCc1ccc(OC(F)F)cc1)C(=O)O";"IC50";"'='";"2600.0";"nM";"5.58";"";"";"UO_0000065";"8.84";"0.17";"-3.09";"6.41";"0";"CHEMBL4368706";"Antagonist actvity in pFA-GAL4-DBD fused PPARgamma LBD (unknown origin) transfected in HEK293T cells assessed as inhibition of rosiglitazone-induced PPARgamma transactivation incubated for 24 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4364346";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";"";"2.6"
"CHEMBL4448302";"";"None";"487.53";"1";"6.04";"96";"CCC/C(=C\c1cc(OCc2ccc3c(ccc[n+]3[O-])c2)ccc1OCc1ccc(F)cc1)C(=O)O";"IC50";"'='";"6100.0";"nM";"5.21";"";"";"UO_0000065";"10.70";"0.20";"-0.83";"6.31";"0";"CHEMBL4368706";"Antagonist actvity in pFA-GAL4-DBD fused PPARgamma LBD (unknown origin) transfected in HEK293T cells assessed as inhibition of rosiglitazone-induced PPARgamma transactivation incubated for 24 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4364346";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";"";"6.1"
"CHEMBL3968978";"";"None";"475.60";"0";"2.04";"19e";"CCCCNC(=S)NS(=O)(=O)c1ccc(NC(=O)CN2CC(=O)Nc3ccccc32)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3879552";"Displacement of fluormone-PPARgamma Green from recombinant human N-terminal GST-tagged PPARgamma-LBD by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3877322";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";""
"CHEMBL4086021";"";"None";"550.44";"1";"2.89";"25i";"CCCCNC(=O)NS(=O)(=O)c1ccc(NC(=O)Cn2c(C)nc3ccc(Br)cc3c2=O)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4057935";"Displacement of fluormone-PPARgamma green from GST-tagged PPARgamma-LBD (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4052774";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";""
"CHEMBL491500";"";"None";"500.04";"1";"3.18";"26d";"O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc1";"IC50";"'='";"3100.0";"nM";"5.51";"";"";"UO_0000065";"11.02";"0.24";"2.33";"4.54";"0";"CHEMBL4057935";"Displacement of fluormone-PPARgamma green from GST-tagged PPARgamma-LBD (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4052774";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"3.1"
"CHEMBL523651";"";"None";"536.68";"1";"2.73";"26f";"CC(=O)Nc1ccc(S(=O)(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)cc1";"IC50";"'='";"7140.0";"nM";"5.15";"";"";"UO_0000065";"9.59";"0.20";"2.42";"3.42";"0";"CHEMBL4057935";"Displacement of fluormone-PPARgamma green from GST-tagged PPARgamma-LBD (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4052774";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"7.14"
"CHEMBL3896121";"";"None";"491.53";"0";"2.85";"28c";"Cc1nc2ccccc2n(CC(=O)Nc2ccc(S(=O)(=O)NC(=O)Nc3ccccc3)cc2)c1=O";"IC50";"'='";"4000.0";"nM";"5.40";"";"";"UO_0000065";"10.98";"0.21";"2.55";"3.88";"0";"CHEMBL4057935";"Displacement of fluormone-PPARgamma green from GST-tagged PPARgamma-LBD (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4052774";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"4.0"
"CHEMBL3978392";"";"None";"507.60";"1";"3.02";"28f";"Cc1nc2ccccc2n(CC(=O)Nc2ccc(S(=O)(=O)NC(=S)Nc3ccccc3)cc2)c1=O";"IC50";"'='";"4000.0";"nM";"5.40";"";"";"UO_0000065";"10.63";"0.21";"2.38";"4.42";"0";"CHEMBL4057935";"Displacement of fluormone-PPARgamma green from GST-tagged PPARgamma-LBD (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4052774";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"4.0"
"CHEMBL121";"ROSIGLITAZONE";"4.0";"357.44";"0";"2.49";"2";"CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1";"IC50";"'='";"440.0";"nM";"6.36";"";"";"UO_0000065";"17.78";"0.35";"3.87";"8.89";"0";"CHEMBL759458";"Receptor binding affinity to human Peroxisome proliferator activated receptor gamma against [3H]ragalitazar radioligand";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136751";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"0.44"
"CHEMBL981";"FENOFIBRIC ACID";"4.0";"318.76";"0";"3.81";"3 (fenofibric acid)";"CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O";"IC50";"";"";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL881438";"Binding affinity at human peroxidase proliferator activated receptor gamma (hPPARgamma); No binding";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134506";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";""
"CHEMBL5203129";"";"None";"433.90";"1";"5.32";"9b";"CCc1ccc(-c2nc3cc(NC(=O)c4cc(C(=O)NC)ccc4Cl)ccc3o2)cc1";"IC50";"'>'";"33000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5113063";"Inverse agonist activity at PPARgamma in human RT112/84-FABP4 cells assessed as reduction in PPARgamma transactivation measured by Nanoluciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"RT112/84";"None";"";"";"";"CHEMBL235";"Peroxisome proliferator-activated receptor gamma";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5108082";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"";"";"33000.0"
